Date, APL.1, APL.2, APL.3, APL.4, APL.5, APL.6, APL.7, APL.8, APL.9, APL.10, APL.11, APL.12
2024-11-02 01:04:30,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.36e-1,5.95e-1,-17.9
2024-11-02 01:04:36,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,3.45e-1,5.95e-1,-17.9
2024-11-02 01:04:42,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.53e-1,5.95e-1,-17.9
2024-11-02 01:04:48,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,2.85e-1,5.95e-1,-17.9
2024-11-02 01:04:54,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,4.79e-1,5.95e-1,-17.9
2024-11-02 01:05:00,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,4.94e-1,5.95e-1,-18.72
2024-11-02 01:05:06,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,2.98e-1,5.95e-1,-18.72
2024-11-02 01:05:12,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.71e-1,5.95e-1,-18.77
2024-11-02 01:05:18,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,2.97e-1,5.95e-1,-18.77
2024-11-02 01:05:24,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,5.0e-1,5.95e-1,-18.83
2024-11-02 01:05:30,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,5.09e-1,5.95e-1,-18.83
2024-11-02 01:05:36,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,5.05e-1,5.95e-1,-18.88
2024-11-02 01:05:42,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.16e-1,5.95e-1,-18.88
2024-11-02 01:05:48,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.3e-2,2.97e-1,5.95e-1,-18.88
2024-11-02 01:05:54,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,2.83e-1,5.95e-1,-18.91
2024-11-02 01:06:00,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,2.6e-1,5.95e-1,-18.91
2024-11-02 01:06:06,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,5.18e-1,5.95e-1,-18.96
2024-11-02 01:06:12,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.09e-1,5.95e-1,-18.96
2024-11-02 01:06:18,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.18e-1,5.95e-1,-19.02
2024-11-02 01:06:24,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,3.55e-1,5.95e-1,-19.02
2024-11-02 01:06:30,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.15e-1,5.95e-1,-19.06
2024-11-02 01:06:36,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.8e-2,2.88e-1,5.95e-1,-19.06
2024-11-02 01:06:42,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,4.09e-1,5.95e-1,-19.11
2024-11-02 01:06:48,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,3.71e-1,5.95e-1,-19.11
2024-11-02 01:06:54,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.3e-2,4.2e-1,5.95e-1,-19.16
2024-11-02 01:07:00,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.26e-1,5.95e-1,-19.16
2024-11-02 01:07:06,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,2.87e-1,5.95e-1,-19.21
2024-11-02 01:07:12,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,2.98e-1,5.95e-1,-19.21
2024-11-02 01:07:18,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,4.05e-1,5.95e-1,-19.21
2024-11-02 01:07:24,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,4.85e-1,5.95e-1,-19.27
2024-11-02 01:07:30,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.73e-1,5.95e-1,-19.27
2024-11-02 01:07:36,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.03e-1,5.95e-1,-19.32
2024-11-02 01:07:42,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.25e-1,5.95e-1,-19.32
2024-11-02 01:07:48,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,2.98e-1,5.95e-1,-19.38
2024-11-02 01:07:54,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,2.68e-1,5.95e-1,-19.38
2024-11-02 01:08:00,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.02e-1,5.95e-1,-19.43
2024-11-02 01:08:06,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,3.4e-1,5.95e-1,-19.43
2024-11-02 01:08:12,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.47e-1,5.95e-1,-19.49
2024-11-02 01:08:18,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,3.09e-1,5.95e-1,-19.49
2024-11-02 01:08:24,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,4.77e-1,5.95e-1,-19.54
2024-11-02 01:08:30,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.05e-1,5.95e-1,-19.54
2024-11-02 01:08:36,2.8e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.4e-2,4.57e-1,5.95e-1,-19.58
2024-11-02 01:08:42,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.35e-1,5.95e-1,-19.58
2024-11-02 01:08:48,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.3e-2,3.47e-1,5.95e-1,-19.63
2024-11-02 01:08:54,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,2.84e-1,5.95e-1,-19.63
2024-11-02 01:09:00,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,4.67e-1,5.95e-1,-19.63
2024-11-02 01:09:06,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,5.0e-1,5.95e-1,-19.69
2024-11-02 01:09:12,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,2.94e-1,5.95e-1,-19.69
2024-11-02 01:09:18,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.3e-2,4.33e-1,5.95e-1,-19.74
2024-11-02 01:09:24,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,2.87e-1,5.95e-1,-19.74
2024-11-02 01:09:30,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.27e-1,5.95e-1,-19.8
2024-11-02 01:09:36,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.08e-1,5.95e-1,-19.8
2024-11-02 01:09:42,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.3e-1,5.95e-1,-19.85
2024-11-02 01:09:48,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,5.1e-1,5.95e-1,-19.85
2024-11-02 01:09:54,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,3.22e-1,5.95e-1,-19.9
2024-11-02 01:10:00,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,4.31e-1,5.95e-1,-19.9
2024-11-02 01:10:06,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.75e-1,5.95e-1,-19.94
2024-11-02 01:10:12,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.29e-1,5.95e-1,-19.94
2024-11-02 01:10:18,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.3e-2,3.05e-1,5.95e-1,-19.66
2024-11-02 01:10:24,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,2.78e-1,5.95e-1,-19.66
2024-11-02 01:10:30,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.25e-1,5.95e-1,-19.64
2024-11-02 01:10:36,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.53e-1,5.95e-1,-19.64
2024-11-02 01:10:42,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,5.44e-1,5.95e-1,-19.64
2024-11-02 01:10:48,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,4.52e-1,5.95e-1,-19.7
2024-11-02 01:10:54,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.3e-2,3.85e-1,5.95e-1,-19.7
2024-11-02 01:11:00,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.01e-1,5.95e-1,-19.79
2024-11-02 01:11:06,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,2.88e-1,5.95e-1,-19.79
2024-11-02 01:11:12,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.3e-2,3.8e-1,5.95e-1,-19.88
2024-11-02 01:11:18,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,5.32e-1,5.95e-1,-19.88
2024-11-02 01:11:24,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.27e-1,5.95e-1,-19.97
2024-11-02 01:11:30,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,4.05e-1,5.95e-1,-19.97
2024-11-02 01:11:36,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,4.39e-1,5.95e-1,-20.04
2024-11-02 01:11:42,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,5.18e-1,5.95e-1,-20.04
2024-11-02 01:11:48,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,4.79e-1,5.95e-1,-20.05
2024-11-02 01:11:54,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.4e-2,4.98e-1,5.95e-1,-20.05
2024-11-02 01:12:00,2.6e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,3.9e-2,2.95e-1,5.95e-1,-20.13
2024-11-02 01:12:06,2.6e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.4e-2,5.07e-1,5.95e-1,-20.13
2024-11-02 01:12:12,2.6e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,4.46e-1,5.95e-1,-20.13
2024-11-02 01:12:18,2.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.35e-1,5.95e-1,-20.14
2024-11-02 01:12:24,2.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,4.32e-1,5.95e-1,-20.14
2024-11-02 01:12:30,3.3e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.27e-1,5.95e-1,-19.17
2024-11-02 01:12:36,3.7e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.2e-2,3.0e-1,5.95e-1,-19.17
2024-11-02 01:12:42,4.0e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.09e-1,5.95e-1,-16.07
2024-11-02 01:12:48,4.3e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.29e-1,5.95e-1,-16.07
2024-11-02 01:12:54,4.6e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.64e-1,5.95e-1,-13.66
2024-11-02 01:13:00,4.9e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.0e-2,3.8e-1,5.95e-1,-13.66
2024-11-02 01:13:06,5.2e-1,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.34e-1,5.95e-1,-11.84
2024-11-02 01:13:12,20.11,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.3e-2,3.55e-1,5.95e-1,-11.84
2024-11-02 01:13:18,64.88,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,4.1e-2,3.2e-1,5.95e-1,8.45
2024-11-02 01:13:24,89.64,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,1.9e-2,3.11e-1,6.09e-1,8.45
2024-11-02 01:13:30,86.87,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,1.9e-2,3.24e-1,6.09e-1,13.26
2024-11-02 01:13:36,85.18,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,1.9e-2,3.26e-1,6.09e-1,13.26
2024-11-02 01:13:42,84.05,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,2.1e-2,3.06e-1,6.09e-1,12.74
2024-11-02 01:13:48,83.23,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,1.9e-2,2.95e-1,6.09e-1,12.74
2024-11-02 01:13:54,82.67,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,1.9e-2,2.94e-1,6.09e-1,12.74
2024-11-02 01:14:00,82.08,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,2.0e-2,3.6e-1,6.09e-1,11.76
2024-11-02 01:14:06,81.6,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,1.9e-2,3.13e-1,6.09e-1,11.76
2024-11-02 01:14:12,81.25,68.28,73.98,66.78,0.0,0.0,0.0,15.834381,2.0e-2,2.55e-1,6.09e-1,-4.4
2024-11-02 01:14:18,80.93,68.28,73.98,66.78,19.7,4.1,1.0,15.834381,3.956,17.15,6.09e-1,-4.4
2024-11-02 01:14:24,81.24,68.28,73.98,66.78,32.9,7.2,1.0,15.834381,7.143,31.342,6.23e-1,-5.8
2024-11-02 01:14:30,80.57,68.28,73.98,66.78,42.3,9.3,1.0,15.834381,9.334,41.063,6.23e-1,-5.8
2024-11-02 01:14:36,79.79,68.28,73.98,66.78,48.8,10.8,1.0,15.834381,10.848,47.858,6.23e-1,-3.86
2024-11-02 01:14:42,79.0,68.28,73.98,66.78,53.2,11.7,1.0,15.834381,11.904,52.595,6.23e-1,-3.86
2024-11-02 01:14:48,78.22,68.28,73.98,66.78,56.1,12.5,1.0,15.834381,12.636,55.903,6.23e-1,-7.32
2024-11-02 01:14:54,77.5,68.28,73.98,66.78,58.2,12.9,1.0,15.834381,13.14,58.166,6.23e-1,-7.32
2024-11-02 01:15:00,76.77,68.28,73.98,66.78,59.8,13.3,1.0,15.834381,13.497,59.739,6.23e-1,-8.02
2024-11-02 01:15:06,76.09,57.39,73.98,66.78,60.7,13.5,1.0,15.225449,13.741,60.835,7.16e-1,-8.02
2024-11-02 01:15:12,75.4,57.44,73.98,66.78,61.5,13.7,1.0,15.22597,13.911,61.589,7.43e-1,-8.37
2024-11-02 01:15:18,74.89,57.3,73.98,66.78,62.1,13.8,1.0,15.217739,14.036,62.108,7.54e-1,-8.37
2024-11-02 01:15:24,74.62,57.45,73.98,66.78,62.4,13.9,1.0,15.226844,14.116,62.5,7.65e-1,-8.59
2024-11-02 01:15:30,74.52,57.4,73.98,66.78,62.7,13.9,1.0,15.223739,14.171,62.729,7.72e-1,-8.59
2024-11-02 01:15:36,74.46,57.44,73.98,66.78,62.8,13.9,1.0,15.225876,14.202,62.876,7.76e-1,-8.59
2024-11-02 01:15:42,74.35,57.57,73.98,66.78,62.7,13.9,1.0,15.233482,14.191,62.86,7.87e-1,-8.6
2024-11-02 01:15:48,74.21,57.38,73.98,66.78,62.7,13.9,1.0,15.221865,14.206,62.877,7.93e-1,-8.6
2024-11-02 01:15:54,74.09,57.43,73.98,66.78,62.9,13.9,1.0,15.224627,14.206,62.889,7.99e-1,-8.67
2024-11-02 01:16:00,73.98,57.41,73.98,66.78,62.7,13.9,1.0,15.223708,14.206,62.886,8.02e-1,-8.67
2024-11-02 01:16:06,73.86,57.31,73.98,66.78,62.9,14.0,1.0,15.2178,14.215,62.901,8.05e-1,-8.83
2024-11-02 01:16:12,73.72,57.4,73.98,66.78,62.8,14.0,1.0,15.222919,14.211,62.902,8.11e-1,-8.83
2024-11-02 01:16:18,73.57,57.3,73.98,66.78,62.7,13.9,1.0,15.21778,14.21,62.877,8.11e-1,-8.99
2024-11-02 01:16:24,73.45,57.4,73.98,66.78,62.8,13.9,1.0,15.223207,14.205,62.88,8.11e-1,-8.99
2024-11-02 01:16:30,73.32,57.43,73.98,66.78,62.7,14.0,1.0,15.224613,14.201,62.867,8.11e-1,-9.14
2024-11-02 01:16:36,73.18,57.42,73.98,66.78,62.5,14.0,1.0,15.224475,14.212,62.915,8.14e-1,-9.14
2024-11-02 01:16:42,73.03,57.36,73.98,66.78,62.8,14.0,1.0,15.220965,14.212,62.898,8.14e-1,-9.22
2024-11-02 01:16:48,72.83,57.41,73.98,66.78,62.8,13.9,1.0,15.22362,14.213,62.917,8.14e-1,-9.22
2024-11-02 01:16:54,72.7,57.34,73.98,66.78,62.7,14.0,1.0,15.219565,14.212,62.896,8.14e-1,-9.33
2024-11-02 01:17:00,72.58,57.34,73.98,66.78,62.7,14.0,1.0,15.219905,14.212,62.897,8.14e-1,-9.33
2024-11-02 01:17:06,72.44,57.46,73.98,66.78,62.9,14.0,1.0,15.226648,14.206,62.896,8.14e-1,-9.33
2024-11-02 01:17:12,72.37,57.33,73.98,66.78,62.6,14.0,1.0,15.218534,14.208,62.873,8.14e-1,-9.41
2024-11-02 01:17:18,72.2,57.32,73.98,66.78,101.0,22.6,1.0,15.218534,21.706,95.633,8.14e-1,-9.41
2024-11-02 01:17:24,72.01,57.32,73.98,66.78,127.9,28.8,1.0,15.218534,28.214,124.655,8.14e-1,-9.48
2024-11-02 01:17:30,71.86,57.32,73.98,66.78,146.6,33.1,1.0,15.218534,32.717,144.667,8.14e-1,-9.48
2024-11-02 01:17:36,71.71,57.32,73.98,66.78,160.0,36.0,1.0,15.218534,35.809,158.675,8.14e-1,-9.56
2024-11-02 01:17:42,71.61,57.32,73.98,66.78,168.8,38.1,1.0,15.218534,37.972,168.35,8.14e-1,-9.56
2024-11-02 01:17:48,71.47,57.32,73.98,66.78,174.7,39.6,1.0,15.218534,39.478,175.002,8.14e-1,-9.64
2024-11-02 01:17:54,71.32,57.32,73.98,66.78,180.2,40.6,1.0,15.218534,40.522,179.766,8.14e-1,-9.64
2024-11-02 01:18:00,71.22,57.32,73.98,66.78,182.7,41.3,1.0,15.218534,41.243,182.982,8.14e-1,-9.7
2024-11-02 01:18:06,71.24,57.32,73.98,66.78,185.3,41.8,1.0,15.218534,41.751,185.298,8.14e-1,-9.7
2024-11-02 01:18:12,71.29,57.32,73.98,66.78,185.8,42.1,1.0,15.218534,42.09,186.853,8.14e-1,-9.7
2024-11-02 01:18:18,71.3,58.23,73.98,66.78,187.1,42.4,1.0,15.272178,42.326,187.948,8.14e-1,-9.7
2024-11-02 01:18:24,71.33,58.33,73.98,66.78,188.1,42.5,1.0,15.276241,42.494,188.744,8.14e-1,-9.7
2024-11-02 01:18:30,71.36,58.49,73.98,66.78,188.3,42.6,1.0,15.284565,42.592,189.283,8.14e-1,-9.7
2024-11-02 01:18:36,71.38,58.5,73.98,66.78,188.9,42.7,1.0,15.285116,42.68,189.68,8.14e-1,-9.68
2024-11-02 01:18:42,71.39,58.64,73.98,66.78,189.0,42.7,1.0,15.292457,42.727,189.977,8.14e-1,-9.68
2024-11-02 01:18:48,71.34,58.63,73.98,66.78,190.0,42.8,1.0,15.292617,42.773,190.182,8.14e-1,-9.68
2024-11-02 01:18:54,71.35,58.68,73.98,66.78,190.0,42.8,1.0,15.294865,42.796,190.314,8.14e-1,-9.66
2024-11-02 01:19:00,71.33,58.73,73.98,66.78,190.3,42.8,1.0,15.297733,42.802,190.376,8.14e-1,-9.66
2024-11-02 01:19:06,71.33,58.87,73.98,66.78,189.8,42.8,1.0,15.306931,42.789,190.43,8.14e-1,-9.63
2024-11-02 01:19:12,71.35,58.89,73.98,66.78,189.8,42.8,1.0,15.306538,42.793,190.442,8.14e-1,-9.63
2024-11-02 01:19:18,71.33,58.99,73.98,66.78,190.1,42.8,1.0,15.312246,42.788,190.491,8.14e-1,-9.62
2024-11-02 01:19:24,71.35,59.17,73.98,66.78,190.3,42.8,1.0,15.32231,42.779,190.574,8.14e-1,-9.62
2024-11-02 01:19:30,71.35,59.12,73.98,66.78,190.7,42.8,1.0,15.319449,42.798,190.626,8.14e-1,-9.61
2024-11-02 01:19:36,71.33,59.27,73.98,66.78,189.8,42.8,1.0,15.328415,42.801,190.747,8.14e-1,-9.61
2024-11-02 01:19:42,71.32,59.26,73.98,66.78,190.4,42.8,1.0,15.327587,42.799,190.731,8.14e-1,-9.6
2024-11-02 01:19:48,71.33,59.36,73.98,66.78,190.2,42.8,1.0,15.334084,42.794,190.784,8.14e-1,-9.6
2024-11-02 01:19:54,71.34,59.46,73.98,66.78,190.8,42.8,1.0,15.338993,42.793,190.843,8.14e-1,-9.59
2024-11-02 01:20:00,71.34,59.49,73.98,66.78,190.9,42.8,1.0,15.340385,42.788,190.839,8.14e-1,-9.59
2024-11-02 01:20:06,71.35,59.58,73.98,66.78,191.0,42.8,1.0,15.345963,42.799,190.955,8.14e-1,-9.6
2024-11-02 01:20:12,71.32,59.61,73.98,66.78,190.7,42.8,1.0,15.347301,42.8,190.976,8.14e-1,-9.6
2024-11-02 01:20:18,71.31,59.59,73.98,66.78,190.5,42.8,1.0,15.349661,42.798,190.994,8.14e-1,-9.61
2024-11-02 01:20:24,71.3,59.76,73.98,66.78,189.6,42.8,1.0,15.356178,42.799,191.078,8.14e-1,-9.61
2024-11-02 01:20:30,71.29,59.81,73.98,66.78,190.6,42.8,1.0,15.358809,42.784,191.046,8.14e-1,-9.61
2024-11-02 01:20:36,71.28,59.95,73.98,66.78,190.7,42.8,1.0,15.365821,42.786,191.141,8.14e-1,-9.63
2024-11-02 01:20:42,71.33,60.08,73.98,66.78,190.2,42.8,1.0,15.373824,42.777,191.199,8.14e-1,-9.63
2024-11-02 01:20:48,71.32,60.1,73.98,66.78,191.0,42.8,1.0,15.374882,42.8,191.314,8.14e-1,-9.64
2024-11-02 01:20:54,71.31,60.05,73.98,66.78,191.8,42.8,1.0,15.371464,42.802,191.28,8.14e-1,-9.64
2024-11-02 01:21:00,71.28,60.17,73.98,66.78,190.5,42.8,1.0,15.37874,42.803,191.39,8.14e-1,-9.66
2024-11-02 01:21:06,71.22,60.29,73.98,66.78,190.3,42.8,1.0,15.386307,42.787,191.398,8.14e-1,-9.66
2024-11-02 01:21:12,71.27,60.38,73.98,66.78,191.2,42.8,1.0,15.390722,42.781,191.423,8.14e-1,-9.69
2024-11-02 01:21:18,71.26,60.43,73.98,66.78,191.0,42.8,1.0,15.390441,42.788,191.451,8.14e-1,-9.69
2024-11-02 01:21:24,71.29,60.56,73.98,66.78,191.1,42.8,1.0,15.400496,42.791,191.587,8.14e-1,-9.71
2024-11-02 01:21:30,71.28,60.56,73.98,66.78,191.7,42.8,1.0,15.400736,42.795,191.607,8.14e-1,-9.71
2024-11-02 01:21:36,71.27,60.57,73.98,66.78,190.3,42.8,1.0,15.401539,42.798,191.632,8.14e-1,-9.73
2024-11-02 01:21:42,71.25,60.61,73.98,66.78,191.2,42.8,1.0,15.401561,42.805,191.665,8.14e-1,-9.73
2024-11-02 01:21:48,71.25,60.75,73.98,66.78,191.5,42.8,1.0,15.410773,42.796,191.736,8.14e-1,-9.75
2024-11-02 01:21:54,71.27,60.86,73.98,66.78,191.3,42.8,1.0,15.417688,42.782,191.759,8.14e-1,-9.75
2024-11-02 01:22:00,71.22,60.89,73.98,66.78,191.3,42.8,1.0,15.418758,42.789,191.804,8.14e-1,-9.77
2024-11-02 01:22:06,71.2,61.0,73.98,66.78,190.9,42.8,1.0,15.425447,42.797,191.922,8.14e-1,-9.77
2024-11-02 01:22:12,71.21,61.14,73.98,66.78,191.8,42.8,1.0,15.43399,42.781,191.952,8.14e-1,-9.77
2024-11-02 01:22:18,71.19,61.07,73.98,66.78,191.3,42.8,1.0,15.430266,42.802,192.004,8.14e-1,-9.79
2024-11-02 01:22:24,71.18,61.18,73.98,66.78,191.5,42.8,1.0,15.436878,42.803,192.089,8.14e-1,-9.79
2024-11-02 01:22:30,71.17,61.26,73.98,66.78,192.0,42.8,1.0,15.43965,42.796,192.09,8.14e-1,-9.8
2024-11-02 01:22:36,71.17,61.36,73.98,66.78,191.6,42.8,1.0,15.446098,42.788,192.135,8.14e-1,-9.8
2024-11-02 01:22:42,71.21,61.41,73.98,66.78,191.3,42.8,1.0,15.448723,42.788,192.167,8.14e-1,-9.81
2024-11-02 01:22:48,71.21,61.61,73.98,66.78,192.2,42.8,1.0,15.461037,42.78,192.267,8.14e-1,-9.81
2024-11-02 01:22:54,71.18,61.45,73.98,66.78,191.7,42.8,1.0,15.451021,42.803,192.262,8.14e-1,-9.83
2024-11-02 01:23:00,71.18,61.57,73.98,66.78,191.8,42.8,1.0,15.459643,42.804,192.373,8.14e-1,-9.83
2024-11-02 01:23:06,71.19,61.65,73.98,66.78,191.4,42.9,1.0,15.463222,42.801,192.403,8.14e-1,-9.84
2024-11-02 01:23:12,71.19,61.73,73.98,66.78,192.6,42.8,1.0,15.466999,42.788,192.391,8.14e-1,-9.84
2024-11-02 01:23:18,71.17,61.86,73.98,66.78,191.3,42.8,1.0,15.474147,42.787,192.471,8.14e-1,-9.85
2024-11-02 01:23:24,71.16,61.98,73.98,66.78,192.1,42.8,1.0,15.481406,42.79,192.543,8.14e-1,-9.85
2024-11-02 01:23:30,71.14,62.07,73.98,66.78,191.3,42.8,1.0,15.485266,42.772,192.543,8.14e-1,-9.86
2024-11-02 01:23:36,71.09,62.08,73.98,66.78,192.1,42.8,1.0,15.486631,42.801,192.689,8.14e-1,-9.86
2024-11-02 01:23:42,71.12,62.15,73.98,66.78,192.2,42.8,1.0,15.490555,42.803,192.745,8.14e-1,-9.86
2024-11-02 01:23:48,71.12,62.25,73.98,66.78,191.5,42.8,1.0,15.496886,42.784,192.737,8.14e-1,-9.88
2024-11-02 01:23:54,71.11,62.28,73.98,66.78,191.9,42.9,1.0,15.498111,42.786,192.763,8.14e-1,-9.88
2024-11-02 01:24:00,71.13,62.35,73.98,66.78,191.9,42.8,1.0,15.501259,42.784,192.794,8.14e-1,-9.88
2024-11-02 01:24:06,71.15,62.41,73.98,66.78,193.0,42.8,1.0,15.505024,42.8,192.909,8.14e-1,-9.88
2024-11-02 01:24:12,71.16,62.48,73.98,66.78,192.7,42.8,1.0,15.508945,42.795,192.937,8.14e-1,-9.9
